
timestamp,humidity_dht,temperature_dht,soil_moisture_sensor,rain_level,api_temp,precip_mm,last_update
2025-04-08T14:43:49.837474,15.0,23.0,96.15384615384616,69.50146627565982,32.1,0.0,2025-04-08 13:30,0.63216984,26.578
2025-04-08T14:43:59.832399,15.0,23.0,96.76923076923077,70.08797653958945,32.1,0.0,2025-04-08 13:30,0.63216984,26.578
2025-04-08T14:44:09.911744,15.0,23.0,96.46153846153847,69.6969696969697,32.1,0.0,2025-04-08 13:30,0.63216984,26.578
2025-04-08T14:44:19.901101,15.0,23.0,96.15384615384616,69.40371456500489,32.1,0.0,2025-04-08 13:30,0.63216984,26.578
2025-04-08T14:44:29.841894,15.0,23.0,95.38461538461539,68.81720430107526,32.1,0.0,2025-04-08 13:30,0.63216984,26.578
2025-04-08T14:44:39.853787,15.0,23.0,95.07692307692308,68.42619745845552,32.1,0.0,2025-04-08 13:30,0.63216984,26.578
2025-04-08T14:44:49.842074,15.0,23.0,96.3076923076923,69.6969696969697,32.1,0.0,2025-04-08 13:30,0.63216984,26.578
2025-04-08T14:44:59.856556,15.0,23.0,96.3076923076923,69.59921798631476,32.1,0.0,2025-04-08 13:30,0.63216984,26.578
2025-04-08T14:45:09.863303,15.0,23.0,97.23076923076923,70.38123167155425,32.1,0.0,2025-04-08 13:30,0.63216984,26.578
2025-04-08T14:45:19.862844,15.0,23.0,96.61538461538461,69.89247311827957,32.1,0.0,2025-04-08 13:30,0.63216984,26.578
2025-04-08T14:45:29.855444,15.0,23.0,94.46153846153847,68.13294232649072,32.1,0.0,2025-04-08 13:30,0.63216984,26.578
2025-04-08T14:45:39.855135,15.0,23.0,96.76923076923077,70.08797653958945,32.1,0.0,2025-04-08 13:30,0.63216984,26.578
2025-04-08T14:45:49.863746,15.0,23.0,95.23076923076923,68.52394916911047,32.1,0.0,2025-04-08 13:30,0.63216984,26.578
2025-04-08T14:45:59.865110,15.0,23.0,98.3076923076923,71.45650048875855,32.1,0.0,2025-04-08 13:30,0.63216984,26.578
2025-04-08T14:46:09.874561,15.0,23.0,95.6923076923077,68.81720430107526,32.1,0.0,2025-04-08 13:30,0.63216984,26.578
2025-04-08T14:46:19.925007,15.0,23.0,96.3076923076923,69.6969696969697,32.1,0.0,2025-04-08 13:30,0.63216984,26.578
2025-04-08T14:46:29.885078,15.0,23.0,96.61538461538461,69.79472140762464,32.1,0.0,2025-04-08 13:30,0.63216984,26.578
2025-04-08T14:46:39.867232,15.0,23.0,94.46153846153847,67.83968719452591,32.1,0.0,2025-04-08 13:30,0.63216984,26.578
2025-04-08T14:46:49.885713,15.0,23.0,95.53846153846153,68.91495601173021,34.1,0.0,2025-04-08 13:45,0.63216984,26.578
2025-04-08T14:46:59.875330,15.0,23.0,96.0,69.20821114369501,34.1,0.0,2025-04-08 13:45,0.63216984,26.578
2025-04-08T14:47:09.916695,15.0,23.0,95.38461538461539,68.91495601173021,34.1,0.0,2025-04-08 13:45,0.63216984,26.578
2025-04-08T14:47:19.906955,15.0,23.0,96.3076923076923,69.50146627565982,34.1,0.0,2025-04-08 13:45,0.63216984,26.578
2025-04-08T14:47:29.885732,15.0,23.0,96.15384615384616,69.40371456500489,34.1,0.0,2025-04-08 13:45,0.63216984,26.578
2025-04-08T14:47:39.866509,15.0,23.0,95.84615384615384,69.20821114369501,34.1,0.0,2025-04-08 13:45,0.63216984,26.578
2025-04-08T14:47:49.888012,15.0,23.0,94.92307692307692,68.32844574780059,34.1,0.0,2025-04-08 13:45,0.63216984,26.578
2025-04-08T14:47:59.877030,15.0,23.0,95.6923076923077,69.01270772238514,34.1,0.0,2025-04-08 13:45,0.63216984,26.578
2025-04-08T14:48:09.885328,15.0,23.0,96.15384615384616,69.40371456500489,34.1,0.0,2025-04-08 13:45,0.63216984,26.578
2025-04-08T14:48:19.874874,15.0,23.0,95.38461538461539,68.81720430107526,34.1,0.0,2025-04-08 13:45,0.63216984,26.578
2025-04-08T14:48:29.887723,15.0,23.0,95.38461538461539,68.81720430107526,34.1,0.0,2025-04-08 13:45,0.63216984,26.578
2025-04-08T14:48:39.877734,15.0,23.0,95.23076923076923,68.71945259042033,34.1,0.0,2025-04-08 13:45,0.63216984,26.578
2025-04-08T14:48:49.887816,15.0,23.0,93.53846153846153,66.86217008797654,34.1,0.0,2025-04-08 13:45,0.63216984,26.578
2025-04-08T14:48:59.878286,15.0,23.0,95.6923076923077,69.01270772238514,34.1,0.0,2025-04-08 13:45,0.63216984,26.578
2025-04-08T14:49:09.908474,15.0,23.0,95.23076923076923,68.81720430107526,34.1,0.0,2025-04-08 13:45,0.63216984,26.578
2025-04-08T14:49:19.960263,15.0,23.0,95.84615384615384,69.11045943304008,34.1,0.0,2025-04-08 13:45,0.63216984,26.578
2025-04-08T14:49:29.888995,15.0,23.0,95.53846153846153,68.81720430107526,34.1,0.0,2025-04-08 13:45,0.63216984,26.578
2025-04-08T14:49:39.941876,15.0,23.0,96.0,69.30596285434996,34.1,0.0,2025-04-08 13:45,0.63216984,26.578
2025-04-08T14:49:49.909472,15.0,23.0,96.15384615384616,69.59921798631476,34.1,0.0,2025-04-08 13:45,0.63216984,26.578
2025-04-08T14:49:59.889412,15.0,23.0,96.0,69.40371456500489,34.1,0.0,2025-04-08 13:45,0.63216984,26.578
2025-04-08T14:50:09.901678,15.0,23.0,95.23076923076923,68.6217008797654,34.1,0.0,2025-04-08 13:45,0.63216984,26.578
timestamp,humidity_dht,temperature_dht,soil_moisture_sensor,rain_level,api_temp,precip_mm,last_update,et0_fao,soil_temperature
2025-04-08T14:51:01.877128,15.0,23.0,62.4,61.19257086999023,34.1,0.0,2025-04-08 13:45,0.63216984,26.578
2025-04-08T14:51:11.851314,15.0,23.0,94.4,69.01270772238514,34.1,0.0,2025-04-08 13:45,0.63216984,26.578
2025-04-08T14:51:21.821706,15.0,23.0,94.4,69.11045943304008,34.1,0.0,2025-04-08 13:45,0.63216984,26.578
2025-04-08T14:51:31.874598,15.0,23.0,95.0,69.50146627565982,34.1,0.0,2025-04-08 13:45,0.63216984,26.578
2025-04-08T14:51:41.822094,15.0,23.0,95.2,69.79472140762464,34.1,0.0,2025-04-08 13:45,0.63216984,26.578
2025-04-08T14:51:51.833963,15.0,23.0,94.8,69.50146627565982,34.1,0.0,2025-04-08 13:45,0.63216984,26.578
timestamp,humidity_dht,temperature_dht,soil_moisture_sensor,rain_level,api_temp,precip_mm,last_update,et0_fao,soil_temperature,depth_soil_moisture
2025-04-20T15:45:21.572968,15.0,22.0,0.22,1.76,21.1,0.0,2025-04-20 14:45,0.48302022,20.877998,0.203
2025-04-20T15:46:18.916659,15.0,22.0,0.33,1.56,21.1,0.0,2025-04-20 14:45,0.48302022,20.877998,0.203
2025-04-20T15:47:18.854985,15.0,22.0,0.33,0.98,21.1,0.0,2025-04-20 14:45,0.48302022,20.877998,0.203
2025-04-20T15:48:18.819174,15.0,22.0,0.33,1.08,21.1,0.0,2025-04-20 14:45,0.48302022,20.877998,0.203
2025-04-20T15:49:18.968605,17.0,22.0,0.22,1.76,20.2,0.0,2025-04-20 14:30,0.48302022,20.877998,0.203
2025-04-20T15:50:18.920071,15.0,22.0,0.33,1.76,20.2,0.0,2025-04-20 14:30,0.48302022,20.877998,0.203
2025-04-20T15:51:18.851802,15.0,22.0,0.33,1.86,20.2,0.0,2025-04-20 14:30,0.48302022,20.877998,0.203
2025-04-20T15:52:18.815244,15.0,22.0,0.33,1.37,20.2,0.0,2025-04-20 14:30,0.48302022,20.877998,0.203
2025-04-20T15:53:20.966486,14.0,23.0,0.33,1.66,20.2,0.0,2025-04-20 14:45,0.48302022,20.877998,0.203
2025-04-20T15:54:18.865827,14.0,23.0,0.33,1.56,20.2,0.0,2025-04-20 14:45,0.48302022,20.877998,0.203
2025-04-20T15:55:18.788096,14.0,23.0,0.33,0.88,20.2,0.0,2025-04-20 14:45,0.48302022,20.877998,0.203
2025-04-20T15:56:18.789650,17.0,22.0,0.33,0.88,20.2,0.0,2025-04-20 14:45,0.48302022,20.877998,0.203
2025-04-20T15:57:20.841080,15.0,22.0,0.33,1.86,20.2,0.0,2025-04-20 14:45,0.48302022,20.877998,0.203
2025-04-20T15:59:52.811401,14.0,23.0,0.33,0.2,20.2,0.0,2025-04-20 14:45,0.48302022,20.877998,0.203
2025-04-20T16:00:52.827156,14.0,23.0,0.33,1.17,20.2,0.0,2025-04-20 15:00,0.53433824,22.278,0.203
