,soil_moisture,soil_temperature,env_humidity,env_temperature,precipitations_mm,et0_fao,irrigation_status
8018,19.31,25.6,64.0,24.5,0.5,0.190694444444444,1
8019,19.31,25.6,62.5,24.5,0.5,0.190694444444444,1
8020,19.31,25.5,61.0,24.7,0.6,0.191527777777778,1
8021,19.31,25.5,65.5,24.6,0.6,0.191527777777778,1
8022,19.31,25.5,66.0,24.2,0.6,0.191527777777778,1
8023,19.25,25.5,63.5,24.2,0.6,0.191527777777778,1
8024,19.31,25.4,61.5,24.1,0.6,0.191527777777778,1
8025,19.31,25.4,65.0,23.8,0.6,0.191527777777778,1
8026,19.25,25.4,64.0,23.8,3.7,0.191805555555556,0
8027,19.25,25.3,65.0,23.3,3.7,0.191805555555556,0
8028,19.25,25.3,63.0,23.7,3.7,0.191805555555556,0
8029,19.25,25.3,63.0,23.7,3.7,0.191805555555556,0
8030,19.25,25.2,64.5,23.5,3.7,0.191805555555556,0
8031,19.25,25.2,63.5,23.6,6.0,0.192222222222222,0
8032,19.25,25.2,65.5,23.1,6.0,0.192222222222222,0
8033,19.25,25.2,63.0,23.1,6.0,0.192222222222222,0
8034,19.25,25.1,61.5,23.6,6.0,0.192222222222222,0
8035,19.25,25.1,61.0,23.8,6.0,0.192222222222222,0
8036,19.25,25.1,60.5,23.8,6.0,0.192222222222222,0
8037,19.25,25.1,60.5,23.9,7.0,0.192222222222222,0
8038,19.25,25.0,59.0,24.0,7.0,0.192222222222222,0
8039,19.25,25.0,60.0,24.1,7.0,0.192222222222222,0
8040,19.25,25.0,59.5,23.8,7.0,0.192222222222222,0
8041,19.25,24.9,61.5,23.4,7.0,0.192222222222222,0
8042,19.25,24.9,62.0,22.9,7.0,0.192222222222222,0
8043,19.25,24.9,65.5,22.7,16.9,0.191805555555556,0
8044,19.2,24.9,67.5,22.2,16.9,0.191805555555556,0
8045,19.25,24.8,68.5,21.7,16.9,0.191805555555556,0
8046,19.2,24.8,69.5,21.3,16.9,0.191805555555556,0
8047,19.25,24.8,70.0,21.1,16.9,0.191805555555556,0
8048,19.2,24.8,74.0,20.7,16.9,0.191805555555556,0
8049,19.2,24.7,72.0,20.6,21.2,0.191527777777778,0
8050,19.2,24.7,75.5,20.3,21.2,0.191527777777778,0
8051,19.2,24.7,75.0,20.1,21.2,0.191527777777778,0
8052,19.2,24.7,75.0,20.2,21.2,0.191527777777778,0
8053,19.2,24.6,75.0,20.1,21.2,0.191527777777778,0
8054,19.2,24.6,77.5,19.8,21.2,0.191527777777778,0
8055,19.2,24.6,75.5,19.6,26.0,0.19125,0
8056,19.2,24.5,76.5,19.8,26.0,0.19125,0
8057,19.2,24.5,76.5,19.8,26.0,0.19125,0
8058,19.2,24.5,75.5,20.2,26.0,0.19125,0
8059,19.2,24.5,73.0,20.2,26.0,0.19125,0
8060,19.2,24.4,73.0,20.4,26.0,0.19125,0
8061,19.2,24.4,72.5,20.8,29.2,0.190972222222222,0
8062,19.2,24.4,72.5,21.3,29.2,0.190972222222222,0
8063,19.2,24.4,69.5,22.3,29.2,0.190972222222222,0
8064,19.2,24.3,64.5,24.3,29.2,0.190972222222222,0
8065,19.2,24.3,61.5,25.4,29.2,0.190972222222222,0
8066,19.2,24.3,58.0,26.8,29.2,0.190972222222222,0
8067,19.2,24.3,55.0,27.7,33.1,0.190555555555556,0
8068,19.2,24.2,52.0,28.7,33.1,0.190555555555556,0
8069,19.14,24.2,51.5,29.7,33.1,0.190555555555556,0
8070,19.14,24.2,51.5,30.0,33.1,0.190555555555556,0
8071,19.14,24.2,48.5,31.1,33.1,0.190555555555556,0
8072,19.14,24.2,44.5,32.2,33.1,0.190555555555556,0
8073,19.2,24.1,45.0,33.3,35.4,0.189861111111111,0
8074,19.14,24.1,42.5,34.3,35.4,0.189861111111111,0
8075,19.14,24.1,41.0,35.3,35.4,0.189861111111111,0
8076,19.14,24.1,40.0,35.9,35.4,0.189861111111111,0
8077,19.14,24.1,37.0,36.6,35.4,0.189861111111111,0
8078,19.14,24.1,38.5,36.6,35.4,0.189861111111111,0
8079,19.14,24.1,38.0,37.3,37.3,0.187916666666667,0
8080,19.14,24.1,36.0,37.4,37.3,0.187916666666667,0
8081,19.14,24.2,36.0,37.5,37.3,0.187916666666667,0
8082,19.1,24.2,36.5,37.8,37.3,0.187916666666667,0
8083,19.14,24.2,36.5,37.7,37.3,0.187916666666667,0
8084,19.56,24.2,35.5,38.3,37.3,0.187916666666667,0
8085,21.15,24.3,35.5,38.4,38.2,0.184305555555556,0
8086,25.96,24.3,36.5,39.1,38.2,0.184305555555556,0
8087,28.6,24.4,35.5,39.2,38.2,0.184305555555556,0
8088,29.62,24.5,35.5,39.3,38.2,0.184305555555556,2
8089,30.47,24.5,34.0,39.9,38.2,0.184305555555556,2
8090,30.86,24.6,34.5,40.1,38.2,0.184305555555556,2
8091,31.13,24.6,32.5,40.4,39.0,0.180138888888889,2
8092,31.41,24.7,35.0,40.6,39.0,0.180138888888889,2
8093,31.55,24.7,34.5,40.5,39.0,0.180138888888889,2
8094,31.68,24.8,32.5,40.3,39.0,0.180138888888889,2
8095,31.9,24.8,33.0,40.5,39.0,0.180138888888889,2
8096,31.96,24.9,32.0,40.4,39.8,0.174166666666667,2
8097,32.03,25.0,28.0,41.1,39.8,0.174166666666667,2
8098,32.16,25.0,30.5,41.1,39.8,0.174166666666667,2
8099,32.24,25.1,29.0,41.7,39.8,0.174166666666667,2
8100,32.3,25.1,30.0,41.7,39.8,0.174166666666667,2
8101,32.45,25.2,29.5,41.5,39.8,0.174166666666667,2
8102,32.5,25.2,31.5,42.0,41.2,0.168333333333333,2
8103,32.59,25.2,29.0,41.9,41.2,0.168333333333333,2
8104,32.66,25.3,30.0,42.0,41.2,0.168333333333333,2
8105,32.72,25.3,30.5,42.0,41.2,0.168333333333333,2
8106,32.72,25.4,31.5,42.0,41.2,0.168333333333333,2
8107,32.8,25.4,28.5,42.1,41.2,0.168333333333333,2
8108,32.8,25.4,30.5,42.1,41.9,0.162361111111111,2
8109,32.87,25.4,32.5,41.6,41.9,0.162361111111111,2
8110,33.02,25.4,32.5,42.1,41.9,0.162361111111111,2
8111,33.09,25.4,26.0,41.8,41.9,0.162361111111111,2
8112,31.9,25.4,26.0,41.4,41.9,0.162361111111111,2
8113,30.86,25.4,26.5,41.4,41.9,0.162361111111111,2
8114,29.88,25.3,26.0,41.4,42.3,0.157083333333333,2
8115,29.23,25.3,25.5,40.9,42.3,0.157083333333333,0
8116,28.72,25.3,26.5,41.2,42.3,0.157083333333333,0
8117,28.35,25.3,27.0,40.9,42.3,0.157083333333333,0
8118,28.03,25.3,25.5,40.9,42.3,0.157083333333333,0
8119,27.79,25.2,26.0,40.8,42.3,0.157083333333333,0
8120,27.48,25.2,26.0,40.7,42.9,0.151527777777778,0
8121,27.36,25.2,26.0,40.4,42.9,0.151527777777778,0
8122,27.19,25.2,27.0,40.6,42.9,0.151527777777778,0
8123,27.02,25.2,26.0,40.1,42.9,0.151527777777778,0
8124,26.84,25.2,26.0,39.6,42.9,0.151527777777778,0
8125,26.72,25.2,26.0,39.3,42.9,0.151527777777778,0
8126,26.6,25.2,26.5,39.1,43.0,0.146805555555556,0
8127,26.49,25.3,27.0,38.8,43.0,0.146805555555556,0
8128,26.37,25.3,26.5,38.6,43.0,0.146805555555556,0
8129,26.32,25.3,26.0,38.1,43.0,0.146805555555556,0
8130,26.25,25.3,28.0,37.8,43.0,0.146805555555556,0
8131,26.09,25.3,27.5,37.2,43.0,0.146805555555556,0
8132,26.09,25.3,27.5,37.2,43.3,0.144583333333333,0
8133,25.96,25.3,28.5,36.1,43.3,0.144583333333333,0
8134,25.91,25.3,28.5,35.5,43.3,0.144583333333333,0
8135,25.91,25.2,29.5,34.9,43.3,0.144583333333333,0
8136,25.86,25.2,30.5,34.1,43.3,0.144583333333333,0
8137,25.86,25.2,31.5,33.3,43.3,0.144583333333333,0
8138,25.8,25.2,33.5,32.1,44.9,0.142777777777778,0
8139,25.68,25.2,36.0,31.3,44.9,0.142777777777778,0
8140,25.68,25.2,39.5,30.0,44.9,0.142777777777778,0
8141,25.68,25.2,37.5,29.5,44.9,0.142777777777778,0
8142,25.62,25.2,38.0,29.5,44.9,0.142777777777778,0
8143,25.62,25.2,37.5,29.7,44.9,0.142777777777778,0
8144,25.57,25.1,38.5,29.4,44.9,0.142361111111111,0
8145,25.57,25.1,38.5,29.0,44.9,0.142361111111111,0
8146,25.51,25.1,39.0,28.8,44.9,0.142361111111111,0
8147,25.51,25.1,41.0,28.4,44.9,0.142361111111111,0
8148,25.51,25.1,41.0,28.0,44.9,0.142361111111111,0
8149,25.46,25.1,40.0,27.7,44.9,0.142361111111111,0
8150,25.46,25.0,42.0,27.5,44.9,0.142083333333333,0
8151,25.46,25.0,43.5,26.9,44.9,0.142083333333333,0
8152,25.46,25.0,46.5,26.0,44.9,0.142083333333333,0
8153,25.41,25.0,48.5,25.2,44.9,0.142083333333333,0
8154,25.41,25.0,49.5,24.3,44.9,0.142083333333333,0
8155,25.41,24.9,49.0,23.7,44.9,0.142083333333333,0
8156,25.41,24.9,46.5,24.1,44.9,0.141666666666667,0
8157,25.35,24.9,44.5,24.9,44.9,0.141666666666667,0
8158,25.35,24.9,48.0,24.7,44.9,0.141666666666667,0
8159,25.35,24.9,44.5,24.7,44.9,0.141666666666667,0
8160,25.35,24.8,39.5,26.5,44.9,0.141666666666667,0
8161,25.24,24.8,37.5,27.6,44.9,0.141666666666667,0
8162,25.17,24.8,38.0,27.6,45.0,0.14125,0
8163,25.17,24.8,39.0,27.2,45.0,0.14125,0
8164,25.17,24.8,39.0,27.1,45.0,0.14125,0
8165,25.17,24.7,38.5,27.0,45.0,0.14125,0
8166,25.12,24.7,39.0,27.0,45.0,0.14125,0
8167,25.12,24.7,39.5,26.5,45.0,0.14125,0
8168,25.12,24.7,42.0,26.0,45.1,0.140694444444444,0
8169,25.06,24.6,44.0,25.3,45.1,0.140694444444444,0
8170,25.06,24.6,44.5,24.5,45.1,0.140694444444444,0
8171,25.06,24.6,50.5,23.7,45.1,0.140694444444444,0
8172,25.01,24.6,50.5,23.1,45.1,0.140694444444444,0
8173,25.06,24.5,51.5,22.7,45.1,0.140694444444444,0
8174,25.01,24.5,52.0,22.3,45.1,0.140138888888889,0
8175,24.95,24.5,55.5,21.6,45.1,0.140138888888889,0
8176,24.95,24.5,56.0,21.3,45.1,0.140138888888889,0
8177,25.01,24.4,56.0,21.1,45.1,0.140138888888889,0
8178,24.95,24.4,58.0,21.0,45.1,0.140138888888889,0
8179,24.95,24.4,57.0,20.9,45.1,0.140138888888889,0
8180,24.95,24.4,60.0,20.4,45.1,0.139861111111111,0
8181,24.95,24.3,58.5,20.2,45.1,0.139861111111111,0
8182,24.9,24.3,58.5,20.2,45.1,0.139861111111111,0
8183,24.9,24.3,66.0,19.7,45.1,0.139861111111111,0
8184,24.9,24.3,66.5,19.4,45.1,0.139861111111111,0
8185,24.9,24.2,61.5,19.5,45.1,0.139861111111111,0
8186,24.79,24.2,61.5,19.4,45.1,0.139583333333333,0
8187,24.79,24.2,64.5,19.1,45.1,0.139583333333333,0
8188,24.79,24.2,63.5,19.2,45.1,0.139583333333333,0
8189,24.79,24.1,68.0,18.8,45.1,0.139583333333333,0
8190,24.79,24.1,69.5,18.8,45.1,0.139583333333333,0
8191,24.79,24.1,69.0,18.4,45.1,0.139583333333333,0
8192,24.79,24.1,68.0,18.5,45.1,0.139166666666667,0
8193,24.73,24.0,70.0,18.3,45.1,0.139166666666667,0
8194,24.73,24.0,69.5,18.6,45.1,0.139166666666667,0
8195,24.73,24.0,70.0,18.5,45.1,0.139166666666667,0
8196,24.73,24.0,67.5,18.6,45.1,0.139166666666667,0
8197,24.68,23.9,69.5,18.5,45.1,0.139166666666667,0
8198,24.68,23.9,71.5,18.4,45.1,0.13875,0
8199,24.68,23.9,71.0,18.5,45.1,0.13875,0
8200,24.68,23.9,70.5,18.8,45.1,0.13875,0
8201,24.62,23.8,72.0,18.7,45.1,0.13875,0
8202,24.62,23.8,73.0,18.6,45.1,0.13875,0
8203,24.62,23.8,72.5,18.7,45.1,0.13875,0
8204,24.62,23.7,74.5,18.7,45.1,0.138611111111111,0
8205,24.62,23.7,73.0,19.1,45.1,0.138611111111111,0
8206,24.62,23.7,71.0,20.1,45.1,0.138611111111111,0
8207,24.57,23.7,68.5,21.4,45.1,0.138611111111111,0
8208,24.57,23.7,64.5,22.9,45.1,0.138611111111111,0
8209,24.57,23.6,58.0,24.4,45.1,0.138611111111111,0
8210,24.53,23.6,53.5,26.0,45.1,0.138333333333333,0
8211,24.53,23.6,47.5,27.6,45.1,0.138333333333333,0
8212,24.53,23.6,46.0,29.1,45.1,0.138333333333333,0
8213,24.47,23.5,41.0,30.4,45.1,0.138333333333333,0
8214,24.47,23.5,38.0,31.3,45.1,0.138333333333333,0
8215,24.36,23.5,39.0,32.2,45.1,0.138333333333333,0
8216,24.31,23.5,38.5,33.0,45.1,0.137777777777778,0
8217,24.31,23.5,36.0,33.1,45.1,0.137777777777778,0
8218,24.2,23.5,34.5,33.6,45.1,0.137777777777778,0
8219,24.08,23.5,36.0,33.8,45.1,0.137777777777778,0
8220,24.2,23.5,37.0,33.8,45.1,0.137777777777778,0
8221,24.14,23.5,37.5,34.0,45.1,0.137777777777778,0
8222,24.25,23.5,38.0,34.0,45.1,0.136388888888889,0
8223,23.93,23.5,37.5,34.7,45.1,0.136388888888889,0
8224,23.88,23.5,35.5,35.1,45.1,0.136388888888889,0
8225,23.77,23.5,36.0,35.2,45.1,0.136388888888889,0
8226,23.71,23.5,34.5,35.7,45.1,0.136388888888889,0
8227,23.67,23.5,36.0,35.8,45.1,0.136388888888889,0
8228,23.5,23.6,35.0,35.8,45.1,0.134583333333333,0
8229,23.45,23.6,36.0,36.2,45.1,0.134583333333333,0
8230,23.29,23.7,35.0,36.3,45.1,0.134583333333333,0
8231,23.24,23.7,35.5,36.6,45.1,0.134583333333333,0
8232,23.03,23.7,35.5,36.4,45.1,0.134583333333333,0
8233,23.03,23.8,35.5,36.3,45.1,0.134583333333333,0
8234,22.99,23.9,36.5,36.6,45.1,0.131944444444444,0
8235,22.87,23.9,36.5,36.7,45.1,0.131944444444444,0
8236,22.78,24.0,34.5,37.4,45.1,0.131944444444444,0
8237,22.62,24.1,35.0,37.3,45.1,0.131944444444444,0
8238,22.57,24.1,35.0,37.3,45.1,0.131944444444444,0
8239,22.51,24.2,34.5,37.4,45.1,0.131944444444444,0
8240,22.47,24.3,35.5,37.4,45.2,0.129305555555556,0
8241,22.41,24.4,35.5,37.7,45.2,0.129305555555556,0
8242,22.37,24.4,34.0,37.8,45.2,0.129305555555556,0
8243,22.26,24.5,35.0,37.8,45.2,0.129305555555556,0
8244,22.22,24.6,34.5,38.2,45.2,0.129305555555556,0
8245,22.16,24.6,34.0,38.2,45.2,0.129305555555556,0
8246,22.1,24.7,32.5,38.3,45.3,0.124722222222222,0
8247,22.16,24.8,32.0,38.2,45.3,0.124722222222222,0
8248,22.1,24.8,32.5,38.2,45.3,0.124722222222222,0
8249,22.16,24.9,32.5,38.1,45.3,0.124722222222222,0
8250,22.0,25.0,32.5,38.0,45.3,0.124722222222222,0
8251,22.0,25.0,32.5,38.3,45.3,0.124722222222222,0
8252,21.96,25.1,32.0,38.3,45.4,0.119166666666667,0
8253,21.85,25.1,32.5,38.1,45.4,0.119166666666667,0
8254,21.85,25.2,32.5,38.2,45.4,0.119166666666667,0
8255,21.81,25.2,32.5,38.4,45.4,0.119166666666667,0
8256,21.75,25.3,32.5,38.3,45.4,0.119166666666667,0
8257,21.75,25.3,32.5,38.4,45.4,0.119166666666667,0
8258,21.71,25.3,32.5,38.2,45.6,0.115833333333333,0
8259,21.65,25.4,32.0,37.8,45.6,0.115833333333333,0
8260,21.65,25.4,31.5,36.9,45.6,0.115833333333333,0
8261,21.61,25.4,31.5,36.8,45.6,0.115833333333333,0
8262,21.61,25.4,33.5,36.0,45.6,0.115833333333333,0
8263,21.55,25.4,33.5,35.1,45.6,0.115833333333333,0
8264,21.55,25.4,35.0,34.2,46.7,0.113194444444444,0
8265,21.45,25.5,36.5,33.8,46.7,0.113194444444444,0
8266,21.45,25.5,37.0,33.7,46.7,0.113194444444444,0
8267,21.45,25.5,38.0,33.3,46.7,0.113194444444444,0
8268,21.45,25.5,37.5,33.1,46.7,0.113194444444444,0
8269,21.45,25.5,37.0,33.0,46.7,0.113194444444444,0
8270,21.39,25.5,38.0,33.0,48.2,0.109722222222222,0
8271,21.39,25.5,39.0,32.8,48.2,0.109722222222222,0
8272,21.35,25.5,41.5,32.5,48.2,0.109722222222222,0
8273,21.35,25.5,40.0,33.4,48.2,0.109722222222222,0
8274,21.35,25.5,37.5,33.5,48.2,0.109722222222222,0
8275,21.35,25.4,37.0,33.7,48.2,0.109722222222222,0
8276,21.29,25.4,40.5,33.4,48.2,0.107916666666667,0
8277,21.29,25.4,44.5,31.9,48.2,0.107916666666667,0
8278,21.29,25.4,47.5,30.7,48.2,0.107916666666667,0
8279,21.29,25.4,50.0,29.7,48.2,0.107916666666667,0
8280,21.29,25.4,52.5,28.9,48.2,0.107916666666667,0
8281,21.29,25.4,55.0,27.9,48.2,0.107916666666667,0
8282,21.29,25.4,57.0,27.2,48.2,0.106805555555556,0
8283,21.25,25.3,58.5,26.8,48.2,0.106805555555556,0
8284,21.29,25.3,59.0,26.4,48.2,0.106805555555556,0
8285,21.25,25.3,60.5,26.1,48.2,0.106805555555556,0
8286,21.25,25.3,61.5,25.9,48.2,0.106805555555556,0
8287,21.25,25.3,63.5,25.5,48.2,0.106805555555556,0
8288,21.19,25.3,63.0,25.3,48.2,0.106527777777778,0
8289,21.25,25.2,65.0,24.8,48.2,0.106527777777778,0
8290,21.25,25.2,66.5,24.3,48.2,0.106527777777778,0
8291,21.25,25.2,68.0,23.9,48.2,0.106527777777778,0
8292,21.25,25.2,69.0,23.7,48.2,0.106527777777778,0
8293,21.25,25.2,70.0,23.4,48.2,0.106527777777778,0
8294,21.25,25.1,71.0,23.1,48.2,0.106527777777778,0
8295,21.25,25.1,72.5,22.9,48.2,0.106527777777778,0
8296,21.25,25.1,71.5,23.1,48.2,0.106527777777778,0
8297,21.19,25.1,69.5,23.4,48.2,0.106527777777778,0
8298,21.19,25.0,70.5,23.3,48.2,0.106527777777778,0
8299,21.19,25.0,72.0,23.2,48.2,0.106527777777778,0
8300,21.19,25.0,72.0,23.3,48.2,0.106527777777778,0
8301,21.19,25.0,71.5,23.5,48.2,0.106527777777778,0
8302,21.19,24.9,72.0,23.4,48.2,0.106527777777778,0
8303,21.19,24.9,71.0,23.5,48.2,0.106527777777778,0
8304,21.15,24.9,72.5,23.2,48.2,0.106527777777778,0
8305,21.15,24.9,72.5,23.2,48.2,0.106527777777778,0
8306,21.15,24.8,73.0,23.2,48.2,0.106527777777778,0
8307,21.15,24.8,72.0,23.3,48.2,0.106527777777778,0
8308,21.15,24.8,73.0,22.9,48.2,0.106527777777778,0
8309,21.15,24.8,73.5,22.6,48.2,0.106527777777778,0
8310,21.15,24.7,74.5,22.2,48.2,0.106527777777778,0
8311,21.15,24.7,75.5,21.9,48.2,0.106527777777778,0
8312,21.15,24.7,76.5,21.6,48.2,0.106527777777778,0
8313,21.15,24.7,76.5,21.0,48.2,0.106527777777778,0
8314,21.15,24.6,76.5,20.9,48.2,0.106527777777778,0
8315,21.09,24.6,78.5,20.5,48.2,0.106527777777778,0
8316,21.09,24.6,79.5,20.5,48.2,0.106527777777778,0
8317,21.09,24.6,80.5,20.1,48.2,0.10625,0
8318,21.09,24.5,80.5,20.0,48.2,0.10625,0
8319,21.09,24.5,80.0,19.7,48.2,0.10625,0
8320,21.09,24.5,80.5,19.5,48.2,0.10625,0
8321,21.09,24.5,82.0,19.5,48.2,0.10625,0
8322,21.09,24.5,82.5,19.6,48.2,0.10625,0
8323,21.09,24.4,83.5,19.8,48.2,0.105833333333333,0
8324,21.09,24.4,81.5,20.1,48.2,0.105833333333333,0
8325,21.09,24.4,78.0,20.8,48.2,0.105833333333333,0
8326,21.0,24.3,78.0,20.9,48.2,0.105833333333333,0
8327,21.09,24.3,77.0,20.8,48.2,0.105833333333333,0
8328,21.09,24.3,75.0,21.1,48.2,0.105833333333333,0
8329,21.09,24.3,74.5,21.1,48.2,0.105555555555556,0
8330,21.0,24.2,74.5,21.3,48.2,0.105555555555556,0
8331,21.0,24.2,74.0,21.3,48.2,0.105555555555556,0
8332,21.0,24.2,70.0,22.1,48.2,0.105555555555556,0
8333,20.96,24.2,70.0,22.4,48.2,0.105555555555556,0
8334,21.0,24.2,63.5,23.4,48.2,0.105555555555556,0
8335,21.0,24.1,63.5,23.7,48.2,0.105555555555556,0
8336,21.0,24.1,63.5,23.8,48.2,0.105555555555556,0
8337,21.0,24.1,61.5,23.9,48.2,0.105555555555556,0
8338,20.96,24.1,62.0,24.2,48.2,0.105555555555556,0
8339,20.96,24.1,63.5,23.8,48.2,0.105555555555556,0
8340,20.96,24.0,64.0,23.8,48.2,0.105555555555556,0
8341,20.96,24.0,64.5,23.6,48.2,0.105555555555556,0
8342,20.96,24.0,65.0,23.5,48.2,0.105555555555556,0
8343,20.96,24.0,66.5,23.3,48.2,0.105555555555556,0
8344,20.96,24.0,63.5,23.7,48.2,0.105555555555556,0
8345,20.96,24.0,62.0,23.9,48.2,0.105555555555556,0
8346,20.96,24.0,62.5,24.1,48.2,0.105555555555556,0
8347,20.96,24.0,64.0,23.8,48.2,0.105555555555556,0
8348,20.96,23.9,65.5,23.7,48.2,0.105555555555556,0
8349,20.9,23.9,67.5,23.2,48.2,0.105555555555556,0
8350,20.9,23.9,68.5,23.0,48.2,0.105555555555556,0
8351,20.9,23.9,69.5,22.8,48.2,0.105555555555556,0
8352,20.9,23.9,70.0,22.7,48.2,0.105555555555556,0
8353,20.9,23.9,70.0,22.8,48.2,0.105277777777778,0
8354,20.9,23.9,69.5,22.9,48.2,0.105277777777778,0
8355,20.9,23.8,68.5,23.0,48.2,0.105277777777778,0
8356,20.9,23.8,68.0,23.2,48.2,0.105277777777778,0
8357,20.86,23.8,68.5,23.3,48.2,0.105277777777778,0
8358,20.86,23.8,67.5,23.4,48.2,0.105277777777778,0
8359,20.86,23.8,67.5,23.6,48.2,0.104861111111111,0
8360,20.86,23.8,65.0,23.8,48.2,0.104861111111111,0
8361,20.86,23.8,65.0,24.2,48.2,0.104861111111111,0
8362,20.86,23.8,64.0,24.5,48.2,0.104861111111111,0
8363,20.8,23.7,62.5,24.9,48.2,0.104861111111111,0
8364,20.86,23.7,61.0,25.2,48.2,0.104861111111111,0
8365,20.8,23.7,63.5,25.3,48.2,0.104583333333333,0
8366,20.86,23.7,62.5,25.7,48.2,0.104583333333333,0
8367,20.8,23.7,60.5,25.8,48.2,0.104583333333333,0
8368,20.8,23.7,63.0,25.5,48.2,0.104583333333333,0
8369,20.8,23.7,64.0,25.4,48.2,0.104583333333333,0
8370,20.8,23.7,61.5,25.7,48.2,0.104583333333333,0
8371,20.8,23.7,59.5,26.3,48.2,0.104305555555556,0
8372,20.8,23.7,59.5,26.8,48.2,0.104305555555556,0
8373,20.8,23.7,60.0,26.7,48.2,0.104305555555556,0
8374,20.8,23.7,62.5,26.3,48.2,0.104305555555556,0
8375,20.8,23.7,64.5,26.2,48.2,0.104305555555556,0
8376,20.75,23.7,65.5,26.3,48.2,0.104305555555556,0
8377,20.75,23.7,66.5,26.7,48.1,0.104305555555556,0
8378,20.75,23.7,67.0,26.5,48.1,0.104305555555556,0
8379,20.75,23.7,69.0,26.2,48.1,0.104305555555556,0
8380,20.75,23.7,71.0,26.2,48.1,0.104305555555556,0
8381,20.75,23.7,72.5,26.0,48.1,0.104305555555556,0
8382,20.75,23.7,73.5,26.2,48.1,0.104305555555556,0
8383,20.75,23.7,74.0,26.1,50.5,0.103472222222222,0
8384,20.69,23.7,74.5,26.1,50.5,0.103472222222222,0
8385,20.75,23.7,75.5,26.2,50.5,0.103472222222222,0
8386,20.69,23.7,76.5,26.0,50.5,0.103472222222222,0
8387,20.69,23.8,78.5,25.7,50.5,0.103472222222222,0
8388,20.69,23.8,79.0,25.5,50.5,0.103472222222222,0
8389,20.69,23.8,80.0,25.2,50.6,0.102361111111111,0
8390,20.69,23.8,79.5,24.8,50.6,0.102361111111111,0
8391,20.69,23.8,80.0,24.6,50.6,0.102361111111111,0
8392,20.69,23.8,81.5,24.2,50.6,0.102361111111111,0
8393,20.69,23.8,82.5,24.1,50.6,0.102361111111111,0
8394,20.69,23.8,82.5,24.1,50.6,0.102361111111111,0
8395,20.69,23.8,82.0,24.4,50.7,0.10375,0
8396,20.69,23.8,76.5,26.0,50.7,0.10375,0
8397,20.69,23.8,75.0,26.0,50.7,0.10375,0
8398,20.69,23.8,73.5,25.9,50.7,0.10375,0
8399,20.69,23.8,71.0,26.0,50.7,0.10375,0
8400,20.69,23.8,70.5,26.5,50.7,0.10375,0
8401,20.69,23.8,66.5,27.6,50.9,0.1075,0
8402,20.59,23.8,61.0,29.5,50.9,0.1075,0
8403,20.59,23.8,62.0,28.5,50.9,0.1075,0
8404,20.59,23.8,63.5,28.0,50.9,0.1075,0
8405,20.59,23.8,65.5,27.4,50.9,0.1075,0
8406,20.59,23.8,63.0,27.9,50.9,0.1075,0
8407,20.59,23.8,60.5,28.8,50.9,0.106805555555556,0
8408,20.55,23.9,59.0,29.3,50.9,0.106805555555556,0
8409,20.55,23.9,62.0,28.1,50.9,0.106805555555556,0
8410,20.55,23.9,64.0,27.5,50.9,0.106805555555556,0
8411,20.55,23.9,64.5,27.6,50.9,0.106805555555556,0
8412,20.55,23.9,64.5,27.5,50.9,0.106805555555556,0
8413,20.55,23.9,65.5,27.5,51.0,0.107916666666667,0
8414,20.55,23.9,66.0,27.2,51.0,0.107916666666667,0
8415,20.55,23.9,67.5,26.9,51.0,0.107916666666667,0
8416,20.55,24.0,69.0,26.4,51.0,0.107916666666667,0
8417,20.55,24.0,69.5,26.1,51.0,0.107916666666667,0
8418,20.55,24.0,70.0,25.9,51.0,0.107916666666667,0
8419,20.55,24.0,71.0,25.9,53.0,0.107361111111111,0
8420,20.55,24.0,72.0,25.6,53.0,0.107361111111111,0
8421,20.55,24.0,72.5,25.3,53.0,0.107361111111111,0
8422,20.55,24.0,73.0,25.1,53.0,0.107361111111111,0
8423,20.55,24.0,75.0,24.7,53.0,0.107361111111111,0
8424,20.55,24.0,76.5,24.4,53.0,0.107361111111111,0
8425,20.55,24.0,77.0,23.6,53.2,0.106666666666667,0
8426,20.55,24.0,77.0,23.5,53.2,0.106666666666667,0
8427,20.55,24.0,78.5,23.3,53.2,0.106666666666667,0
8428,20.55,24.0,78.5,23.3,53.2,0.106666666666667,0
8429,20.55,24.0,78.5,23.0,53.2,0.106666666666667,0
8430,20.55,24.0,79.0,23.0,53.2,0.106666666666667,0
8431,20.55,24.0,79.5,22.7,53.2,0.106388888888889,0
8432,20.55,24.0,81.0,22.5,53.2,0.106388888888889,0
8433,20.49,24.0,81.5,22.1,53.2,0.106388888888889,0
8434,20.49,24.0,83.5,22.0,53.2,0.106388888888889,0
8435,20.49,24.0,81.5,21.9,53.2,0.106388888888889,0
8436,20.55,24.0,82.5,21.9,53.2,0.106388888888889,0
8437,20.55,23.9,83.0,21.9,53.2,0.106388888888889,0
8438,20.49,23.9,83.0,21.9,53.2,0.106388888888889,0
8439,20.49,23.9,83.0,21.8,53.2,0.106388888888889,0
8440,20.49,23.9,82.5,22.0,53.2,0.106388888888889,0
8441,20.49,23.9,80.5,22.5,53.2,0.106388888888889,0
8442,20.49,23.9,78.0,22.8,53.2,0.106388888888889,0
8443,20.49,23.9,78.0,22.8,53.1,0.106111111111111,0
